kayit_ay,tarif_sayisi,takipci,takip,sehir,profil_id
97.0,2.0,2.0,1.0,,162123
127.0,1.0,1.0,3.0,,145203
115.0,1.0,0.0,3.0,konya,188393
95.0,7.0,5.0,0.0,konya,132864
126.0,55.0,1164.0,37.0,,121714
101.0,3.0,2.0,1.0,eski̇şehi̇r,118348
118.0,1.0,0.0,1.0,,188394
121.0,3.0,1.0,5.0,,188395
101.0,1.0,0.0,0.0,,138763
101.0,2.0,10.0,36.0,,168455
117.0,3.0,3.0,1.0,,173206
120.0,1.0,0.0,1.0,,188396
126.0,2.0,1.0,5.0,,142588
136.0,5.0,0.0,4.0,,157430
110.0,3.0,1.0,2.0,i̇stanbul,121901
114.0,3.0,5.0,3.0,di̇yarbakir,147986
127.0,19.0,11.0,5.0,,127278
106.0,2.0,4.0,4.0,düzce,188397
119.0,1.0,0.0,0.0,,166967
90.0,3.0,16.0,6.0,teki̇rdağ,188398
130.0,6.0,7.0,3.0,,119111
122.0,1.0,2.0,1.0,ankara,188399
94.0,2.0,5.0,5.0,,156656
108.0,10.0,6.0,0.0,adana,139755
111.0,1.0,7.0,0.0,,174393
77.0,1.0,0.0,0.0,,161145
42.0,1.0,1.0,0.0,,140367
46.0,4.0,3.0,0.0,i̇stanbul,145008
124.0,14.0,119.0,11.0,,188400
40.0,1.0,3.0,8.0,,188401
101.0,4.0,43.0,86.0,i̇stanbul,188402
69.0,3.0,20.0,8.0,i̇stanbul,121388
102.0,11.0,33.0,32.0,,188403
110.0,2.0,4.0,0.0,,137056
77.0,1.0,15.0,0.0,,188404
122.0,1.0,0.0,1.0,,173324
117.0,1.0,0.0,1.0,muğla,122036
103.0,1.0,0.0,1.0,zonguldak,171935
42.0,12.0,16.0,3.0,yurtdişi,130184
124.0,11.0,12.0,10.0,,128492
45.0,1.0,0.0,0.0,,140494
108.0,1.0,0.0,1.0,,188405
121.0,1.0,9.0,39.0,yurtdişi,188406
78.0,1.0,1.0,1.0,,144402
82.0,4.0,6.0,13.0,,152695
76.0,1.0,3.0,3.0,,164911
120.0,67.0,101.0,77.0,nevşehi̇r,121082
124.0,3.0,0.0,1.0,,134220
61.0,7.0,96.0,119.0,,147844
56.0,3.0,18.0,33.0,,130552
41.0,2.0,3.0,3.0,i̇stanbul,144978
127.0,54.0,152.0,4.0,,188407
125.0,1.0,2.0,9.0,i̇zmi̇r,188408
60.0,2.0,5.0,0.0,samsun,159167
48.0,1.0,0.0,0.0,şanliurfa,151424
123.0,22.0,32.0,25.0,i̇stanbul,188409
124.0,1.0,1.0,0.0,,174221
115.0,2.0,50.0,2.0,i̇stanbul,188410
100.0,13.0,56.0,128.0,i̇stanbul,126655
80.0,6.0,6.0,4.0,gazi̇antep,188411
85.0,4.0,11.0,0.0,,131518
76.0,11.0,69.0,5.0,i̇stanbul,188412
127.0,1.0,0.0,2.0,malatya,153594
73.0,6.0,6.0,5.0,bartin,188413
113.0,1.0,5.0,0.0,,188414
54.0,1.0,0.0,1.0,,152595
124.0,3.0,5.0,8.0,i̇stanbul,188415
64.0,4.0,9.0,8.0,malatya,157591
78.0,3.0,0.0,0.0,ankara,159378
78.0,19.0,92.0,89.0,,136000
115.0,1.0,2.0,1.0,,131210
132.0,36.0,58.0,9.0,yurtdişi,188416
127.0,13.0,25.0,5.0,,127170
110.0,2.0,1.0,5.0,i̇stanbul,172241
84.0,2.0,6.0,9.0,i̇stanbul,147539
136.0,54.0,54.0,5.0,i̇stanbul,123721
144.0,17.0,52.0,8.0,bursa,135831
55.0,4.0,23.0,39.0,elaziğ,138306
117.0,2.0,1.0,1.0,i̇stanbul,146833
99.0,2.0,0.0,3.0,,188417
120.0,3.0,21.0,57.0,aydin,188418
125.0,2.0,5.0,5.0,,174685
72.0,1.0,7.0,11.0,,160309
127.0,1.0,3.0,7.0,,188419
62.0,1.0,0.0,0.0,,165436
116.0,4.0,2.0,3.0,,135364
127.0,3.0,8.0,10.0,i̇stanbul,188420
127.0,11.0,9.0,1.0,,124457
26.0,4.0,3.0,0.0,,130011
21.0,1.0,0.0,0.0,sakarya,149383
125.0,6.0,4.0,4.0,,159059
106.0,1.0,0.0,0.0,,188421
114.0,3.0,38.0,42.0,adiyaman,141504
114.0,1.0,2.0,0.0,,188422
118.0,4.0,2.0,2.0,,120889
29.0,1.0,0.0,0.0,,139097
127.0,6.0,3.0,5.0,,135899
94.0,3.0,0.0,0.0,,159495
68.0,7.0,21.0,28.0,teki̇rdağ,122246
118.0,3.0,0.0,2.0,,188423
135.0,4.0,5.0,15.0,,188424
115.0,1.0,1.0,5.0,,188425
102.0,1.0,9.0,21.0,,136854
117.0,1.0,0.0,0.0,,188426
156.0,1.0,40.0,99.0,,127328
117.0,1.0,0.0,0.0,yurtdişi,162994
64.0,2.0,34.0,74.0,muğla,188427
116.0,3.0,1.0,11.0,yurtdişi,158887
60.0,1.0,1.0,1.0,,147577
131.0,12.0,9.0,3.0,samsun,132190
120.0,1.0,1.0,0.0,,188428
113.0,1.0,0.0,2.0,,188429
149.0,11.0,11.0,7.0,i̇stanbul,119273
102.0,2.0,0.0,4.0,di̇yarbakir,158646
102.0,1.0,0.0,0.0,malatya,138563
108.0,1.0,0.0,13.0,i̇zmi̇r,188430
97.0,13.0,7.0,6.0,mardi̇n,128501
53.0,5.0,0.0,0.0,,138484
64.0,4.0,2.0,1.0,ankara,132741
56.0,1.0,0.0,1.0,,167346
111.0,1.0,1.0,5.0,kayseri̇,173250
122.0,1.0,3.0,1.0,,188431
77.0,2.0,6.0,4.0,,165588
113.0,1.0,8.0,40.0,yurtdişi,188432
125.0,5.0,5.0,14.0,,154527
61.0,1.0,0.0,1.0,,136171
72.0,1.0,1.0,5.0,kahramanmaraş,164635
77.0,4.0,2.0,1.0,,145406
108.0,12.0,15.0,0.0,i̇stanbul,130968
124.0,68.0,69.0,12.0,,188433
118.0,5.0,10.0,24.0,,144243
96.0,2.0,0.0,5.0,hatay,188434
112.0,2.0,2.0,4.0,antalya,157144
69.0,1.0,0.0,0.0,,147219
120.0,19.0,133.0,570.0,,122684
75.0,3.0,6.0,4.0,i̇stanbul,188435
110.0,18.0,5.0,3.0,i̇zmi̇r,126811
109.0,36.0,63.0,19.0,,188436
89.0,17.0,11.0,11.0,mersi̇n,128131
91.0,1.0,0.0,5.0,,169993
132.0,4.0,5.0,5.0,,160170
125.0,5.0,6.0,2.0,i̇stanbul,146714
75.0,1.0,2.0,2.0,,161037
125.0,3.0,4.0,15.0,kayseri̇,188437
130.0,1.0,7.0,12.0,i̇stanbul,174376
92.0,4.0,0.0,0.0,,188438
50.0,1.0,0.0,3.0,,130092
109.0,4.0,4.0,5.0,bolu,188439
96.0,1.0,2.0,1.0,,188440
80.0,6.0,8.0,17.0,,141712
121.0,2.0,3.0,0.0,adana,188441
106.0,1.0,1.0,0.0,,188442
127.0,2.0,2.0,1.0,kocaeli̇,188443
117.0,1.0,8.0,4.0,,188444
65.0,16.0,10.0,5.0,si̇vas,126141
81.0,7.0,7.0,38.0,,145663
98.0,2.0,0.0,8.0,,151479
105.0,4.0,12.0,22.0,,188445
117.0,5.0,8.0,13.0,ankara,155633
118.0,2.0,4.0,7.0,ankara,122052
115.0,1.0,2.0,0.0,,188446
111.0,15.0,15.0,1.0,,188447
83.0,2.0,13.0,6.0,malatya,188448
124.0,1.0,0.0,0.0,,171143
62.0,3.0,3.0,0.0,yurtdişi,164801
62.0,1.0,2.0,2.0,i̇zmi̇r,188449
41.0,9.0,33.0,0.0,ankara,137911
140.0,1.0,2.0,13.0,,188450
104.0,6.0,28.0,46.0,di̇yarbakir,141720
55.0,3.0,17.0,33.0,i̇stanbul,144301
72.0,5.0,68.0,112.0,malatya,133758
111.0,10.0,9.0,5.0,bolu,188451
122.0,1.0,3.0,11.0,deni̇zli̇,155788
109.0,5.0,24.0,27.0,sakarya,159589
105.0,5.0,0.0,0.0,trabzon,188452
105.0,2.0,1.0,0.0,,156450
125.0,4.0,7.0,1.0,,153823
82.0,3.0,24.0,38.0,adana,188453
27.0,2.0,2.0,0.0,gazi̇antep,150996
145.0,1.0,0.0,6.0,,150723
91.0,1.0,2.0,0.0,,139374
114.0,10.0,10.0,4.0,i̇stanbul,188454
114.0,3.0,0.0,1.0,,188455
94.0,7.0,6.0,9.0,gazi̇antep,146430
60.0,1.0,0.0,1.0,i̇stanbul,188456
148.0,20.0,63.0,1.0,ankara,119258
98.0,1.0,0.0,0.0,,188457
114.0,1.0,0.0,0.0,i̇zmi̇r,169176
106.0,4.0,11.0,11.0,i̇zmi̇r,188458
88.0,1.0,3.0,2.0,mardi̇n,138603
117.0,8.0,76.0,52.0,i̇stanbul,188459
123.0,12.0,13.0,6.0,i̇stanbul,117511
61.0,1.0,7.0,5.0,i̇stanbul,160642
78.0,5.0,5.0,0.0,,149805
130.0,5.0,8.0,5.0,i̇stanbul,160257
50.0,3.0,2.0,0.0,,147311
103.0,9.0,19.0,5.0,samsun,188460
119.0,2.0,2.0,1.0,,170849
65.0,5.0,6.0,2.0,,188461
77.0,3.0,4.0,9.0,,121838
116.0,1.0,4.0,4.0,,188462
78.0,2.0,3.0,0.0,i̇stanbul,188463
88.0,22.0,16.0,8.0,antalya,188464
125.0,1.0,1.0,0.0,,174709
125.0,22.0,17.0,4.0,i̇stanbul,132040
103.0,1.0,6.0,10.0,i̇stanbul,164858
69.0,4.0,2.0,2.0,antalya,188465
126.0,1.0,0.0,1.0,kocaeli̇,188466
133.0,1.0,1.0,0.0,,174750
121.0,2.0,1.0,2.0,,188467
91.0,3.0,0.0,0.0,çanakkale,188468
137.0,7.0,8.0,1.0,,142629
108.0,2.0,1.0,3.0,,188469
103.0,3.0,7.0,4.0,,188470
66.0,1.0,3.0,1.0,,167542
77.0,4.0,2.0,2.0,mersi̇n,188471
120.0,7.0,8.0,1.0,,188472
120.0,1.0,4.0,0.0,,188473
108.0,1.0,0.0,3.0,,172068
78.0,2.0,4.0,1.0,deni̇zli̇,141784
125.0,2.0,1.0,0.0,,163571
91.0,2.0,2.0,6.0,,188474
110.0,1.0,0.0,0.0,,168769
123.0,2.0,8.0,21.0,,188475
84.0,13.0,50.0,1.0,i̇stanbul,129846
83.0,19.0,25.0,2.0,antalya,117892
116.0,3.0,0.0,0.0,,150651
151.0,7.0,96.0,2.0,,167198
122.0,2.0,1.0,5.0,,188476
94.0,2.0,10.0,6.0,,144429
137.0,2.0,1.0,2.0,,140278
87.0,21.0,13.0,9.0,afyon,188477
100.0,2.0,1.0,12.0,i̇zmi̇r,174130
93.0,8.0,8.0,7.0,samsun,134791
51.0,1.0,1.0,3.0,,188478
107.0,23.0,83.0,44.0,i̇stanbul,121899
115.0,4.0,12.0,17.0,bursa,143143
156.0,2.0,7.0,2.0,,188479
108.0,26.0,84.0,32.0,antalya,119857
112.0,6.0,8.0,9.0,bursa,188480
138.0,2.0,3.0,3.0,,152494
56.0,3.0,5.0,7.0,i̇stanbul,188481
98.0,17.0,33.0,34.0,ankara,188482
116.0,1.0,5.0,4.0,,150579
124.0,2.0,9.0,7.0,düzce,188483
100.0,1.0,6.0,3.0,,188484
127.0,11.0,8.0,2.0,,133177
110.0,2.0,0.0,0.0,,188485
166.0,1.0,18.0,0.0,,188486
78.0,1.0,2.0,0.0,osmani̇ye,188487
136.0,16.0,48.0,0.0,,188488
100.0,16.0,7.0,7.0,,136794
123.0,1.0,5.0,4.0,,188489
61.0,1.0,4.0,4.0,ankara,167450
96.0,4.0,0.0,5.0,,136548
100.0,1.0,10.0,6.0,,171893
127.0,28.0,25.0,17.0,si̇i̇rt,188490
130.0,11.0,29.0,0.0,,188491
107.0,1.0,2.0,1.0,mardi̇n,188492
120.0,11.0,7.0,1.0,si̇vas,138785
149.0,8.0,28.0,6.0,yurtdişi,139032
122.0,1.0,2.0,2.0,,171022
144.0,1.0,1.0,3.0,,168309
115.0,1.0,3.0,1.0,ankara,188493
106.0,1.0,0.0,0.0,,188494
124.0,12.0,9.0,7.0,,120869
125.0,14.0,42.0,45.0,i̇stanbul,188495
117.0,7.0,10.0,8.0,i̇stanbul,188496
119.0,4.0,31.0,5.0,,136771
128.0,7.0,3.0,0.0,,142559
115.0,21.0,63.0,189.0,ankara,131572
29.0,1.0,0.0,0.0,,149490
73.0,1.0,5.0,3.0,aydin,188497
108.0,1.0,0.0,4.0,,153186
41.0,3.0,1.0,4.0,,142733
122.0,2.0,1.0,6.0,,188498
123.0,6.0,3.0,1.0,,163133
127.0,4.0,9.0,8.0,,161631
93.0,5.0,3.0,2.0,kocaeli̇,119557
61.0,1.0,0.0,0.0,,164753
128.0,24.0,28.0,34.0,adana,188499
122.0,23.0,68.0,8.0,,128744
180.0,5.0,46.0,0.0,,188500
101.0,2.0,3.0,2.0,,174195
102.0,1.0,2.0,11.0,,188501
105.0,7.0,26.0,11.0,konya,123916
83.0,7.0,9.0,8.0,,188502
49.0,1.0,2.0,1.0,konya,160246
115.0,1.0,1.0,7.0,,188503
111.0,1.0,0.0,0.0,i̇stanbul,188504
113.0,1.0,3.0,8.0,,188505
126.0,1.0,0.0,0.0,,141328
119.0,5.0,1.0,3.0,ordu,188506
98.0,1.0,0.0,1.0,,156750
123.0,1.0,0.0,4.0,,172853
119.0,1.0,5.0,0.0,,188507
121.0,38.0,78.0,3.0,,121134
90.0,8.0,12.0,17.0,sakarya,122971
119.0,8.0,34.0,11.0,i̇stanbul,159536
133.0,6.0,18.0,0.0,,188508
105.0,14.0,44.0,5.0,balikesi̇r,188509
104.0,6.0,3.0,3.0,,125454
88.0,3.0,7.0,0.0,ankara,143321
73.0,14.0,8.0,0.0,,188510
131.0,7.0,20.0,3.0,,188511
77.0,3.0,0.0,3.0,,162083
94.0,4.0,5.0,8.0,,188512
116.0,1.0,2.0,14.0,,162487
78.0,3.0,2.0,0.0,,124999
123.0,1.0,0.0,0.0,düzce,188513
131.0,1.0,12.0,43.0,yurtdişi,171568
124.0,1.0,4.0,1.0,,173787
120.0,5.0,3.0,9.0,i̇stanbul,188514
50.0,2.0,0.0,0.0,i̇stanbul,130343
49.0,5.0,1.0,4.0,,188515
101.0,4.0,2.0,4.0,balikesi̇r,143565
108.0,3.0,2.0,0.0,,188516
115.0,1.0,1.0,3.0,van,188517
96.0,1.0,6.0,2.0,samsun,188518
108.0,1.0,3.0,1.0,,188519
96.0,6.0,8.0,3.0,,131496
106.0,1.0,3.0,5.0,ankara,167730
116.0,2.0,9.0,59.0,teki̇rdağ,188520
104.0,2.0,0.0,0.0,,188521
93.0,1.0,2.0,1.0,i̇stanbul,156125
128.0,2.0,2.0,4.0,sakarya,188522
125.0,11.0,16.0,0.0,,188523
89.0,14.0,8.0,0.0,,188524
141.0,1.0,1.0,0.0,,162815
129.0,2.0,1.0,1.0,ankara,188525
126.0,5.0,3.0,3.0,mersi̇n,188526
121.0,9.0,23.0,16.0,kayseri̇,134941
122.0,8.0,2.0,2.0,,188527
139.0,18.0,31.0,26.0,,188528
124.0,1.0,5.0,2.0,i̇zmi̇r,188529
54.0,7.0,8.0,5.0,yurtdişi,141006
81.0,1.0,1.0,5.0,,188530
122.0,2.0,0.0,3.0,çorum,188531
111.0,10.0,4.0,5.0,yurtdişi,119680
77.0,9.0,24.0,6.0,kayseri̇,157530
102.0,1.0,1.0,6.0,,135525
134.0,1.0,3.0,5.0,kahramanmaraş,188532
57.0,2.0,2.0,0.0,,142888
126.0,4.0,10.0,6.0,ankara,139933
113.0,5.0,1.0,5.0,düzce,188533
123.0,5.0,5.0,4.0,,167077
116.0,1.0,0.0,3.0,i̇zmi̇r,188534
144.0,17.0,50.0,9.0,,140293
80.0,1.0,1.0,0.0,mersi̇n,144029
126.0,2.0,0.0,3.0,,159719
112.0,2.0,0.0,4.0,,188535
54.0,1.0,1.0,1.0,,160406
112.0,1.0,0.0,0.0,,148266
62.0,2.0,1.0,1.0,,188536
62.0,1.0,4.0,11.0,teki̇rdağ,148463
82.0,6.0,4.0,2.0,,188537
78.0,3.0,23.0,6.0,malatya,188538
126.0,1.0,1.0,1.0,i̇stanbul,135933
96.0,4.0,5.0,10.0,ankara,141627
57.0,2.0,0.0,0.0,,127806
108.0,1.0,3.0,2.0,konya,151472
46.0,5.0,4.0,18.0,,141157
93.0,3.0,3.0,0.0,adiyaman,188539
127.0,6.0,5.0,4.0,sakarya,121072
114.0,37.0,31.0,4.0,bursa,121475
124.0,8.0,6.0,29.0,bursa,188540
119.0,1.0,4.0,1.0,,145445
116.0,2.0,1.0,3.0,i̇zmi̇r,188541
73.0,11.0,6.0,8.0,antalya,143852
120.0,8.0,9.0,6.0,,188542
74.0,5.0,3.0,1.0,elaziğ,140421
71.0,2.0,5.0,6.0,,188543
121.0,2.0,6.0,12.0,,169662
119.0,9.0,3.0,8.0,gazi̇antep,188544
119.0,2.0,3.0,10.0,konya,173584
124.0,1.0,0.0,0.0,,174611
79.0,7.0,51.0,62.0,adana,126512
104.0,3.0,4.0,1.0,,173102
120.0,1.0,2.0,4.0,antalya,170555
123.0,18.0,63.0,12.0,ankara,122104
119.0,4.0,5.0,10.0,,188545
107.0,2.0,0.0,3.0,ankara,188546
113.0,10.0,8.0,10.0,,134632
91.0,1.0,1.0,0.0,,159412
121.0,3.0,2.0,16.0,,169308
123.0,1.0,1.0,2.0,artvi̇n,163909
89.0,1.0,0.0,0.0,,163541
105.0,1.0,2.0,0.0,ankara,188547
111.0,8.0,72.0,180.0,,188548
118.0,2.0,26.0,27.0,i̇stanbul,139464
39.0,1.0,1.0,5.0,,145741
73.0,1.0,3.0,0.0,,166385
102.0,1.0,0.0,1.0,,170109
119.0,1.0,0.0,2.0,,172673
120.0,1.0,2.0,0.0,,188549
70.0,3.0,7.0,16.0,,188550
88.0,5.0,2.0,1.0,,128979
119.0,3.0,3.0,4.0,,188551
97.0,14.0,14.0,3.0,,118238
112.0,3.0,0.0,0.0,,188552
65.0,4.0,0.0,2.0,,188553
123.0,2.0,1.0,13.0,yurtdişi,188554
100.0,2.0,9.0,30.0,,188555
101.0,61.0,295.0,14.0,ankara,131780
79.0,3.0,31.0,48.0,i̇stanbul,156323
119.0,5.0,23.0,15.0,elaziğ,157387
142.0,1.0,3.0,4.0,,161899
91.0,5.0,7.0,13.0,,188556
113.0,1.0,2.0,9.0,,164896
125.0,1.0,1.0,0.0,adana,172546
33.0,3.0,4.0,2.0,yozgat,188557
93.0,12.0,12.0,11.0,mersi̇n,141933
82.0,1.0,0.0,3.0,,139586
100.0,7.0,11.0,11.0,ankara,148815
133.0,15.0,38.0,113.0,,188558
115.0,19.0,23.0,4.0,şanliurfa,188559
125.0,2.0,2.0,0.0,,147016
123.0,4.0,14.0,1.0,i̇stanbul,188560
66.0,1.0,1.0,0.0,,137967
68.0,11.0,26.0,14.0,,188561
51.0,2.0,3.0,7.0,,142716
76.0,2.0,5.0,6.0,,164239
114.0,5.0,1.0,2.0,şanliurfa,157312
101.0,2.0,0.0,0.0,,166216
114.0,4.0,8.0,6.0,ankara,139156
124.0,12.0,8.0,2.0,balikesi̇r,148436
100.0,1.0,3.0,0.0,,188562
113.0,8.0,7.0,0.0,,144708
115.0,4.0,9.0,17.0,deni̇zli̇,188563
62.0,5.0,4.0,10.0,i̇stanbul,134561
100.0,1.0,0.0,0.0,,188564
106.0,1.0,0.0,4.0,,188565
113.0,3.0,4.0,2.0,,188566
118.0,5.0,3.0,1.0,adana,188567
106.0,1.0,0.0,0.0,,188568
49.0,1.0,0.0,0.0,,145311
50.0,6.0,12.0,50.0,çorum,141412
129.0,15.0,14.0,5.0,,122604
116.0,1.0,5.0,16.0,kirikkale,167950
105.0,13.0,14.0,2.0,,188569
69.0,3.0,10.0,7.0,,188570
90.0,2.0,8.0,20.0,yurtdişi,133511
137.0,1.0,1.0,5.0,,169859
102.0,4.0,8.0,10.0,muğla,188571
107.0,1.0,0.0,4.0,,167853
125.0,43.0,32.0,2.0,i̇zmi̇r,188572
37.0,6.0,10.0,0.0,i̇zmi̇r,152609
123.0,1.0,0.0,1.0,,146674
113.0,2.0,1.0,0.0,,150637
89.0,1.0,1.0,4.0,i̇stanbul,188573
122.0,11.0,11.0,1.0,,188574
86.0,1.0,0.0,0.0,,161349
121.0,2.0,0.0,9.0,i̇zmi̇r,172791
101.0,3.0,5.0,1.0,,138766
107.0,9.0,13.0,17.0,,188575
92.0,1.0,2.0,3.0,,188576
99.0,2.0,14.0,33.0,,158532
108.0,2.0,0.0,0.0,,134162
76.0,2.0,2.0,0.0,ankara,148636
133.0,18.0,50.0,14.0,,144631
125.0,5.0,3.0,0.0,,161850
103.0,2.0,2.0,1.0,,165945
135.0,13.0,22.0,29.0,,119876
116.0,1.0,23.0,7.0,kayseri̇,137278
78.0,1.0,6.0,0.0,hatay,188577
71.0,1.0,0.0,0.0,,188578
68.0,1.0,2.0,0.0,i̇stanbul,147965
123.0,2.0,2.0,1.0,,155657
133.0,2.0,1.0,0.0,,161925
61.0,3.0,1.0,3.0,,157585
102.0,4.0,4.0,1.0,yurtdişi,158667
113.0,2.0,5.0,40.0,,159696
136.0,1.0,7.0,2.0,,173916
100.0,4.0,7.0,10.0,i̇stanbul,166693
98.0,1.0,10.0,5.0,gazi̇antep,170072
79.0,4.0,17.0,16.0,,128498
78.0,1.0,1.0,0.0,,159379
109.0,5.0,95.0,0.0,,162683
113.0,11.0,23.0,6.0,sakarya,188579
101.0,2.0,10.0,5.0,,131788
23.0,1.0,1.0,0.0,,151295
132.0,9.0,8.0,2.0,,134341
119.0,1.0,0.0,3.0,i̇stanbul,188580
132.0,10.0,9.0,4.0,adana,188581
123.0,1.0,0.0,1.0,,158928
102.0,1.0,1.0,1.0,ordu,170255
103.0,8.0,48.0,4.0,i̇stanbul,150446
130.0,5.0,3.0,5.0,,160159
103.0,3.0,3.0,2.0,i̇stanbul,188582
123.0,1.0,0.0,1.0,,188583
117.0,1.0,4.0,20.0,ankara,188584
112.0,4.0,8.0,11.0,kocaeli̇,144425
73.0,2.0,1.0,1.0,teki̇rdağ,145322
122.0,1.0,3.0,2.0,,188585
96.0,10.0,12.0,13.0,karaman,188586
83.0,3.0,2.0,0.0,,188587
121.0,1.0,0.0,1.0,antalya,162605
133.0,1.0,1.0,3.0,,137590
104.0,3.0,6.0,8.0,di̇yarbakir,188588
70.0,1.0,8.0,0.0,,165517
125.0,2.0,1.0,20.0,afyon,188589
91.0,7.0,14.0,11.0,bursa,131669
75.0,4.0,3.0,1.0,,188590
102.0,2.0,2.0,0.0,,162973
87.0,1.0,1.0,4.0,kahramanmaraş,152628
62.0,3.0,26.0,34.0,i̇stanbul,160464
76.0,11.0,6.0,2.0,gazi̇antep,126535
134.0,2.0,19.0,55.0,,170661
126.0,2.0,32.0,16.0,ankara,188591
56.0,4.0,6.0,3.0,,130560
117.0,30.0,135.0,55.0,amasya,120846
37.0,1.0,0.0,0.0,,144963
47.0,9.0,17.0,11.0,i̇stanbul,127793
53.0,6.0,10.0,5.0,samsun,127932
137.0,1.0,5.0,1.0,,173921
134.0,78.0,169.0,7.0,,188592
135.0,3.0,3.0,9.0,,137470
82.0,23.0,44.0,30.0,,117776
36.0,1.0,0.0,0.0,,141142
104.0,1.0,0.0,0.0,,188593
68.0,2.0,8.0,4.0,van,163323
125.0,1.0,0.0,0.0,,164114
114.0,57.0,36.0,8.0,adana,125092
118.0,3.0,0.0,2.0,ordu,188594
108.0,4.0,1.0,5.0,mersi̇n,188595
115.0,1.0,1.0,5.0,,188596
116.0,2.0,7.0,2.0,,170668
114.0,13.0,9.0,0.0,,122012
135.0,1.0,4.0,1.0,,188597
127.0,3.0,5.0,1.0,,140169
116.0,16.0,16.0,6.0,,132061
79.0,4.0,4.0,2.0,balikesi̇r,188598
139.0,4.0,5.0,2.0,,188599
65.0,4.0,3.0,10.0,i̇stanbul,131278
109.0,1.0,1.0,1.0,,143057
119.0,2.0,19.0,100.0,ankara,188600
76.0,3.0,0.0,1.0,i̇stanbul,150268
114.0,1.0,3.0,6.0,,162553
100.0,1.0,1.0,1.0,i̇stanbul,188601
135.0,3.0,0.0,1.0,,169316
114.0,2.0,4.0,4.0,,188602
60.0,1.0,61.0,82.0,yurtdişi,149788
91.0,3.0,2.0,7.0,konya,126715
125.0,10.0,86.0,284.0,,123495
84.0,5.0,8.0,5.0,,188603
95.0,4.0,10.0,1.0,,136508
11.0,1.0,1.0,0.0,,150951
42.0,2.0,0.0,0.0,mardi̇n,188604
59.0,1.0,3.0,7.0,,131217
94.0,1.0,4.0,29.0,i̇stanbul,144108
98.0,18.0,100.0,126.0,ankara,188605
94.0,2.0,3.0,1.0,,170060
154.0,6.0,8.0,15.0,,130032
100.0,2.0,2.0,4.0,,188606
77.0,4.0,4.0,0.0,,156326
125.0,2.0,0.0,0.0,,169078
99.0,3.0,0.0,2.0,,188607
42.0,3.0,14.0,38.0,şanliurfa,137905
132.0,3.0,2.0,2.0,i̇stanbul,146141
73.0,1.0,6.0,9.0,i̇stanbul,188608
49.0,5.0,31.0,26.0,gazi̇antep,188609
69.0,1.0,2.0,0.0,,142707
82.0,9.0,10.0,13.0,i̇stanbul,141074
18.0,1.0,1.0,0.0,,140863
120.0,1.0,3.0,0.0,,188610
143.0,15.0,16.0,25.0,ankara,188611
116.0,37.0,178.0,18.0,malatya,188612
93.0,2.0,1.0,0.0,bolu,134641
112.0,3.0,5.0,2.0,,188613
93.0,16.0,30.0,49.0,,138347
108.0,1.0,3.0,15.0,eski̇şehi̇r,142671
88.0,1.0,1.0,1.0,ankara,165846
96.0,1.0,3.0,1.0,,168407
124.0,1.0,4.0,18.0,i̇stanbul,188614
87.0,3.0,70.0,162.0,kocaeli̇,156514
42.0,1.0,6.0,6.0,,188615
86.0,2.0,4.0,9.0,,161294
109.0,6.0,2.0,13.0,,150506
116.0,31.0,18.0,4.0,şirnak,118163
44.0,1.0,0.0,1.0,,149436
63.0,10.0,10.0,4.0,bursa,124758
125.0,2.0,1.0,2.0,bursa,188616
94.0,2.0,27.0,45.0,antalya,188617
62.0,1.0,2.0,6.0,,164267
118.0,2.0,0.0,1.0,,188618
101.0,3.0,1.0,3.0,konya,188619
139.0,1.0,0.0,0.0,adana,173024
77.0,15.0,47.0,4.0,,188620
93.0,1.0,0.0,1.0,,188621
143.0,1.0,1.0,0.0,,188622
115.0,1.0,2.0,0.0,,119494
76.0,2.0,14.0,26.0,zonguldak,188623
109.0,9.0,20.0,13.0,i̇zmi̇r,188624
78.0,4.0,12.0,10.0,samsun,126019
102.0,1.0,1.0,0.0,teki̇rdağ,171801
121.0,2.0,6.0,0.0,,162688
117.0,12.0,43.0,56.0,i̇stanbul,118219
77.0,7.0,96.0,231.0,bursa,120447
57.0,8.0,7.0,14.0,,128016
139.0,1.0,0.0,0.0,,171304
88.0,52.0,49.0,24.0,malatya,188625
84.0,1.0,7.0,2.0,,162035
82.0,1.0,10.0,12.0,,168226
127.0,3.0,4.0,4.0,i̇stanbul,154560
129.0,5.0,103.0,18.0,,188626
114.0,1.0,0.0,0.0,ankara,161465
86.0,2.0,1.0,3.0,yurtdişi,153142
90.0,8.0,11.0,31.0,kayseri̇,119295
131.0,10.0,20.0,18.0,gazi̇antep,120104
124.0,2.0,2.0,2.0,,154878
123.0,1.0,0.0,3.0,,174867
127.0,1.0,1.0,4.0,,139983
125.0,16.0,82.0,149.0,yurtdişi,132142
120.0,2.0,1.0,6.0,muğla,188627
106.0,1.0,0.0,0.0,,188628
121.0,1.0,2.0,6.0,kahramanmaraş,188629
114.0,1.0,1.0,0.0,,188630
127.0,1.0,0.0,2.0,,173254
66.0,1.0,7.0,8.0,i̇zmi̇r,188631
117.0,7.0,34.0,26.0,,188632
128.0,4.0,5.0,1.0,bursa,188633
112.0,2.0,2.0,2.0,i̇zmi̇r,188634
144.0,1.0,0.0,13.0,,162675
